"optimal" "dWSurv_opt" "fixed00" "fixed01" "fixed10" "fixed11"
"161" 7.79500268191742 7.25889917351754 7.75275536542891 6.98702078332325 7.43262241550322 7.32210002837318
"162" 6.96040987422538 7.07622523697797 6.62618101900101 6.37014367049973 7.13973268529636 7.2506268107219
"163" 7.42250592600563 7.34369683585859 6.9573649413014 6.88947425274335 7.00582340683867 7.52943558427888
"164" 7.42794776460449 7.65764833784597 7.65159791030005 7.34346955151421 7.4073726140097 7.35308855355031
"165" 6.81333082357009 6.88188365580915 6.78547120645494 7.15696444616369 7.12299094757327 7.91053916969324
"166" 7.6912164852117 7.34672331777236 7.26779526904096 6.80648062196101 7.72315332394585 7.58177394990509
"167" 7.08402280431882 7.18419816311019 6.75063711879452 6.63558819328564 7.08462412564451 7.4490951440282
"168" 7.04849571010998 7.34591733986864 6.91862777931049 6.90782340366241 6.7646153362934 7.47389748334333
"169" 6.46670324207398 6.54797674110867 6.61666041349951 6.8732108712449 6.57751602308885 6.53069528377806
"170" 7.10634954084921 7.22026981155698 6.9185812049942 7.37163515759454 7.26345149269604 7.12319151194749
"171" 6.37365539348147 7.03132915163389 6.81588528125436 6.64559852887602 6.49315046180309 6.63055020827139
"172" 7.71500982123583 7.25685428267173 7.17400097634226 7.03075694858792 6.85464538402643 7.13315881310266
"173" 7.08278051085212 7.07476413710758 6.8318436042654 7.18008533517163 7.03366865696163 6.84604175770211
"174" 6.90205441505527 6.88348881482885 6.75375451574889 7.00604281169829 6.98539736790485 6.99597485147879
"175" 6.92789517183447 6.67704193950445 6.32170252879036 7.08106500692852 6.75940563324391 7.11145016345795
"176" 7.46994760502772 7.54049331749841 6.46840758790793 6.7571621807882 7.18731474713393 7.39273704972077
"177" 7.57921029421981 7.04040050467069 6.45700630754033 6.62223934285746 7.1786749006348 7.38567832788024
"178" 6.57433690544892 7.32614127605427 6.86785148525318 6.5835002292821 7.37408879975165 6.79030012326925
"179" 6.87664314983444 7.04382109160391 6.85515291893604 7.02533264781163 7.03391573641009 7.38547010999051
"180" 7.01344339148825 7.4280039389019 6.78001492242347 7.02443811015856 7.07581268984375 7.50931835086294
"181" 6.17683323491295 6.51729900295509 6.14640478253411 6.53753820174894 6.87120195579593 6.67474894637489
"182" 7.15334612495501 6.80696788819598 7.02606373842985 7.09991534724367 6.81226942026129 7.29221405704808
"183" 7.32580648083857 7.60058278087258 7.0730838656957 7.44384153287504 7.20451967196871 7.15069161677673
"184" 7.46574170721175 7.79780546291592 7.09823254296386 7.23220562644635 7.2165522544068 7.01918554371023
"185" 7.63735718034241 7.85630130045727 7.47537479083377 6.929338945169 7.37069405622589 7.22457275265681
"186" 6.85646291667336 7.5204825170846 7.06293420484659 7.18439080292881 7.08003384671769 7.09481951949307
"187" 7.32133406624307 7.50132931487223 7.42355726820979 6.83427906432081 6.84375525027706 7.00111543902554
"188" 7.82931953238342 7.20429474349155 6.9214214069919 7.62991821033923 7.11057013905027 7.31812126416532
"189" 7.08664401172842 7.95258855713402 7.17233067919079 6.83867659486217 7.32957683075631 6.44778868922041
"190" 7.18561395305778 7.39127916174998 7.01868552624671 6.66262171125959 6.66744721858363 7.21372385217399
"191" 7.53730202676533 7.63125939016424 7.15686210980798 6.87599422031533 7.47635463611122 7.254937211358
"192" 7.38602661215854 6.78562524571542 6.64483080043013 6.19323896890937 6.39198108466666 6.9041145669617
"193" 7.28055586058628 6.69989637337678 6.92757812430874 6.69500126972749 6.41600552700712 6.84515672770809
"194" 6.98720518451385 6.87126950063666 6.86392192350147 7.03842940415153 6.58248979798501 6.82270843757798
"195" 7.46240984497015 7.36768890099603 6.96655816421299 6.96914648932554 7.58829692714688 7.83835986921496
"196" 7.6827396653911 7.67062962110936 6.99049973358402 6.60481930328045 6.79582331800827 7.55700603881557
"197" 7.02523983606403 7.13194420807097 6.86031676122942 7.0100220836399 7.54053244481177 7.05708339635863
"198" 7.27992278952222 7.33131023277733 7.34014294308714 7.1830537062701 7.15192696426671 7.21345147362746
"199" 6.98227940697465 6.82050063236864 6.50680079853927 6.34807190886774 6.52103880019659 6.29095268666044
"200" 6.96814483995968 6.84281529468308 6.18280315009336 6.75612580904866 6.62392687803387 6.81045455601575
"201" 6.6323682453073 6.61712688938727 6.36189458637589 6.07395600201854 6.43698788434888 6.12928701082218
"202" 7.5536910520176 7.29671925717487 6.94906064348813 7.25612463805394 7.17699537974919 7.81375511359423
"203" 7.41765005821951 7.54660318895665 6.74888597301706 6.9837533000314 7.16029577016428 7.8810619978709
"204" 6.71318131674023 6.60004598056062 7.43226261395613 6.75265420596159 7.17224296924116 6.63813955664616
"205" 7.30380764767815 7.39129923284569 7.14133463121054 6.93651278861694 7.47437604690746 7.48309480224194
"206" 7.39752017253932 7.56253527917151 7.62368994011314 7.52045079780466 7.57465133754584 7.31170429265503
"207" 7.10028840693571 6.72228860118515 6.73995739032326 7.24311691039057 6.55981731749929 6.69576873618732
"208" 6.9443732796182 7.02603518585211 6.68608080348133 6.65702714460378 7.01484898627239 7.18382353943457
"209" 7.47995055244739 7.26167557580788 6.73126400698078 7.49785217700708 7.17002586187252 7.54532342488965
"210" 7.20165510832288 7.00620048742633 7.32315425160294 7.11020933016195 7.360017935386 7.13348931127913
"211" 7.14378342063269 7.45290353607471 7.15300394606896 6.91810773533179 7.30931090185725 7.35542261739531
"212" 7.48337268660947 7.11798478561956 6.41275932373618 7.20376003477445 7.27197074654191 7.69416264317199
"213" 7.51037381016769 6.79823260771983 6.42487010525821 6.91417180943871 7.00649155238701 7.22173709929049
"214" 7.19456747509278 6.62235642425073 6.5375938334594 6.61762098471107 6.38227379224652 6.29470238815159
"215" 7.27746717471892 6.67431932796149 7.2895220228124 6.97391987109 7.43627217410681 7.41132031797081
"216" 7.68771247236982 7.17483382932869 7.34107004199348 7.56024043077361 7.43603079417985 7.55544307497341
"217" 6.09384507276687 6.05749877748255 6.11290146995783 5.48723176774371 5.68097176480911 6.00858372200956
"218" 7.38151547863791 7.42498449630449 7.18580746067368 7.44689100989556 6.82436122412846 7.58938275295406
"219" 7.08119222340843 6.35898818484521 6.5331563619983 6.72296356055957 7.01959682164302 7.29735638343606
"220" 7.14036859333213 7.46165154449102 6.70660451944782 7.36014916718014 7.31283491321732 7.16103752778279
"221" 7.39050618005694 7.99338771988752 7.39953231302402 6.91279674986463 7.02541920484096 7.72701687472461
"222" 6.25382938902918 5.917012459139 6.37437517348243 6.15129727751957 6.07704878317888 6.07131453865888
"223" 7.03746459219484 7.27302796734718 7.39752316632079 6.95261025772087 7.31510399993123 7.57354142563733
"224" 6.4718525013843 6.36544170638628 6.52156731670589 6.29827601187988 7.30928994014807 6.25891918856788
"225" 7.55632169257648 6.79477020594036 7.12728200068245 7.54946112162417 7.50095308871466 6.99795383440354
"226" 7.0029996262025 6.80409732747487 6.42311638946331 7.08344147249866 6.90174000331927 7.37445745142932
"227" 6.77101966278336 7.02463660686733 7.07691729269819 6.71343146458639 7.18526832386796 7.15029529694689
"228" 7.17096127581932 7.20896175588461 6.88299710448277 6.81924163341754 7.70724325609697 6.81225020215327
"229" 6.75550249341241 5.57339322352781 6.14846069552462 6.2800149978604 6.48762794605993 6.36334919063252
"230" 6.66538756082919 6.86959713036096 6.63039930198933 6.96651737857104 7.07244690977837 7.09827547731328
"231" 6.96334987637819 6.13636156833082 6.61890209443339 6.8396722033577 7.05498937265612 6.32588567160917
"232" 7.26212661912047 7.13735879156807 6.80078280377163 7.10747963312602 6.72015943080277 6.79191162038993
"233" 7.02658171693062 7.12462536268113 6.71030121852302 6.84931316478799 6.92927594700665 7.56079220088193
"234" 6.87712809491921 6.27576868032702 6.51869988810113 6.89299654634337 6.58568155011191 6.52428090679918
"235" 6.03804428624618 7.22684651535659 6.94049910527495 6.56143070261633 6.38596048025363 6.63761428803764
"236" 6.83739668406612 7.20500610433228 6.79550678457656 6.77055838257388 6.80621020613013 6.8134852076975
"237" 7.16406723557842 7.57759437098488 7.08222435690525 7.13517718766361 6.92540788117583 7.14358198582808
"238" 6.58117065749614 6.73151098669605 6.95233836769381 6.5604258847597 6.87172124709047 6.693661103967
"239" 7.45374978176552 7.4622206627449 7.13437542698661 7.30641614897473 7.22198124272987 7.479590607059
"240" 6.8042955455762 7.02321091353386 6.94532921997308 6.74119465439719 7.00923209336161 7.06067045295934
"241" 6.11190845293745 6.54594408143533 6.37945783673675 6.40702405236301 6.12931938719894 6.48457475087112
"242" 6.57208585532751 7.44666545383161 6.91212236698794 7.3507502036195 7.12734686926982 7.30159562025703
"243" 7.4207217996253 7.32999078400663 6.63936475376635 7.41874269735252 7.8746885937608 7.57580117523978
"244" 7.56503697449675 7.64972403408306 7.13683093203545 7.3889552045613 7.41331882155038 7.48645931982265
"245" 7.24457164784652 6.85542741202612 6.51794793585797 7.14261991307675 6.99663053524851 6.95030880509535
"246" 7.55508879358174 7.05868685325971 7.78729529436183 7.34411696429903 6.95572255936335 7.8551856223174
"247" 7.02232082271582 6.9668283738883 6.60926801702406 6.75679962869021 7.2008749803321 6.53631370735809
"248" 7.25513981560696 6.59645850289362 7.36979159323645 7.02044788657772 7.34050942472545 8.15900731108301
"249" 7.5332559558859 6.84849863587786 6.74942338348871 7.4240597129215 7.28140249048665 7.58267624548135
"250" 7.5873890254014 7.17411181136084 7.042453176719 6.99234140735511 7.63461941978922 7.015072341162
"251" 7.18566365450595 6.66829160352998 6.54999998496488 6.50376481456631 6.62151684328792 7.06135912867154
"252" 6.62595471417548 6.66418044914493 6.5341788702606 6.37450269519781 6.31931965710916 6.69109350613854
"253" 7.0395472388819 7.88578591850418 7.48982638393186 7.19094547697365 7.14816606773767 7.26170375614998
"254" 7.24080937932014 7.36678759915047 6.95347504027478 7.19605416974946 7.23390405308077 7.01632748745686
"255" 7.39208758973385 7.27986013480602 6.81651434528562 6.50596448851542 7.27599567828317 7.00320706681344
"256" 7.33628219917089 7.61982233765734 6.57183787908394 7.36099942077426 7.24856003114185 7.10421163382849
"257" 6.24590688325357 7.06184571154892 6.41626009730319 6.75339767610664 6.97019406975509 6.7050262256924
"258" 7.28420003264997 7.37270372857981 7.0881469097508 6.96355072502054 6.94483326457425 7.35027819606562
"259" 7.41518817255954 7.02058166923434 7.06643138854854 7.03507373204133 6.83447163481125 6.6078944223364
"260" 7.66587953213202 7.00028237718631 7.425735736414 7.49017165630572 7.27698675684829 7.33405013077753
"261" 7.88230829195595 7.4952373878932 6.90220368054156 7.32986225065389 8.02113446938995 7.22486982563658
"262" 6.65863144616072 6.97510035040898 6.31173353414472 7.12709901821931 6.08569357253974 6.88056736819648
"263" 6.83580522628522 6.79886618374413 6.63243594800612 7.06480097654655 6.46882803662943 7.07980697196411
"264" 6.8166983734972 7.12582446815104 7.14789421560832 6.85454741365569 6.72393072596828 7.07804337348544
"265" 6.80456116009917 6.75890365011327 7.03723901352315 6.74036006231904 7.27397696699965 6.33808228538624
"266" 7.06569475121425 6.41344620443167 6.87272692540545 6.87492799206217 6.22235198849507 6.37927974064899
