"optimal" "dWSurv_opt" "Huang_opt" "fixed00" "fixed01" "fixed10" "fixed11"
"1" 7.14023982672342 7.22749676801268 7.07525317984583 7.21617662636732 7.46839330614452 7.29334945816995 7.10566170079186
"2" 7.05708372870253 7.5540282960652 7.07986568664222 6.80408504084766 7.00601127153106 6.73063358618248 7.68663695536104
"3" 6.72414562275542 6.95448450503998 7.36735680284925 6.68312423805381 7.09973724394944 7.3394840805693 7.73256712219453
"4" 6.96597288649603 7.03745059677935 7.28690968225487 6.92485684643071 6.72968760554015 6.95613564092617 7.2648881712772
"5" 6.91648434191248 7.27624007428733 7.45852375356572 7.08820861314092 6.80587887510258 6.98176197648683 7.39591074103187
"6" 6.55856278627753 6.40228389749788 6.76236946949986 6.44087442108425 6.71397583346209 6.33170062760321 6.30658181185742
"7" 7.22723564512319 7.69699374461994 7.51902814038956 7.6468415227468 7.09317896402451 7.47236477202914 7.04365681815841
"8" 7.07447823195342 7.70898810330815 7.75655305158798 7.09418112182551 7.14228304686402 7.50609209755928 6.64034752293269
"9" 6.88171285116315 6.81936401707225 6.72251091660689 7.56029211133869 6.45378683222886 6.92425422972103 6.99132965224873
"10" 7.55210076601905 7.45464019808123 6.87280181149329 7.40642645320562 6.95407171123325 7.55802775962268 7.17559354529467
"11" 6.65557101089014 7.13035701302466 6.3256473855874 6.76043540926086 6.35299542288575 6.85884386390746 6.57304548162028
"12" 7.43262287962019 7.23595206460917 7.45725499761549 6.92461689712328 7.29714658416552 7.65453612585628 7.08631245399255
"13" 7.54842432247115 7.47545250459146 7.51951261254909 6.49043163832424 7.36681229099311 7.25826357387251 7.33532388661684
"14" 7.21202658339418 7.18709665443125 6.88365708345019 7.32018074821855 6.64901061864459 6.80861039309749 6.59754630275127
"15" 6.85686882739102 6.59799414725496 6.53711844259416 6.21121791999027 6.45364398847657 6.88173925356777 6.8989330504472
"16" 7.01187643573877 7.77774616929624 7.29049648237794 6.99379069478881 7.22870364390639 6.5160969380652 7.59954436769494
"17" 6.97380315865362 7.11593168943987 7.41063615904704 7.21908242214601 7.03616877578374 7.98929556938138 7.38215424673076
