"optimal" "dWSurv_opt" "Huang_opt" "fixed00" "fixed01" "fixed10" "fixed11"
"1" 7.52188932138468 6.80302259217175 7.45300435156364 6.95666504212025 7.34885492483915 7.0325027365095 7.51546907858482
"2" 6.88696506440279 6.90703274392989 6.42933464767262 6.87829308054279 6.55631767343153 7.43412303787505 7.2120798608328
"3" 6.44063000527809 6.58147039838113 6.59815565621261 6.06144866121649 6.38372076780863 7.09171908590795 7.03255980534716
"4" 6.82782585196272 7.03544547187195 6.9147856548408 6.6718075083404 6.88381648590349 7.65449212350907 6.75758649229155
"5" 7.10130659811963 7.19010678509671 6.65051830798191 7.39140003429522 7.06832447070816 7.38057999183333 7.24979940336029
"6" 7.03615152127444 6.98524077210297 6.74086383018775 6.72642358895407 7.02007003797918 6.41172246881835 6.5823636207527
"7" 6.75262948255434 7.10508984853727 7.06919502754399 6.6155885254296 6.62991750249309 7.05989981820351 6.86777679186796
"8" 6.8041461774751 6.26868767000364 6.58001314099429 6.67037560519845 6.06816332496505 6.22685543707556 6.61060959310232
"9" 6.92996353469617 6.61269341390776 6.30159826040412 5.89605292039133 6.21877435331101 6.10303895046372 6.61217499034139
"10" 6.30256128070008 6.76877886967054 7.13301110845866 6.61660606066266 6.9695279969683 6.32160379891719 6.39957871994735
"11" 7.34709784116466 7.15622956741207 7.03520412081084 7.26935177225242 7.32567603586111 7.0752448929067 7.12071488859622
"12" 7.45699449649095 7.135043216707 6.91616476614889 6.99578120710408 7.07818941620527 7.18515442640182 7.38333539709311
"13" 6.64131673469025 6.73394239621715 6.90898735249287 6.51465855820915 6.30901748896481 6.41837983114456 6.65075638234031
"14" 7.32615824026819 7.11955903356992 7.15961664089247 6.67968916614968 6.28431216435041 6.49688312586442 7.07553319421123
"15" 6.93860520291123 7.39167813861819 7.29856390762811 6.96839160242378 6.57503111146976 6.90695279265868 6.68277382451904
"16" 7.11642992527403 7.1740745485477 7.11707313271247 6.59574322383431 7.21392610767045 7.22294780165873 6.44035283406619
"17" 7.3952275710662 6.97360292842914 7.15058806796697 7.3299701038183 6.8246559501428 7.29582214451641 7.22850389482996
"18" 6.36315330937303 7.11592553751796 6.4601218569011 6.7240406228351 7.10177482953835 6.82132686722041 7.24397892271541
"19" 7.41794341238578 6.95978291950639 6.92883003383396 7.0363084920029 6.72424998793357 6.6099509842286 7.17103579944099
"20" 6.90689817806081 6.60608971567283 7.06181309370763 6.49624161620182 6.90238727151645 6.69458146250229 6.89784619991594
"21" 6.92883925798756 6.93314223784819 6.94784896735306 7.36424081529186 6.70034593048226 7.3427453057636 7.30969843348278
"22" 7.27366472810113 6.97761576628711 7.41156885092359 6.69106683066344 7.12300023236917 8.0056059243143 7.29509814724225
"23" 6.97229634041268 7.27174409455895 7.47462883583395 7.28203592244244 7.10512956119554 7.60481421026036 6.93711710476732
"24" 6.73236398475637 6.30516233408465 6.58346289315449 6.40981850359697 6.68390096325454 6.70612145985299 6.99501503860252
"25" 6.92692379610675 6.66428222606096 7.23068921561034 7.09977196559079 7.02070811507258 6.43535148711186 6.69369023754099
"26" 6.89743260195287 7.41650867753369 7.37311438873629 7.33126364554932 7.01955912008747 7.42594520201618 7.89841784343375
"27" 6.34041836542549 7.16872001146182 6.27933351121965 6.77371478597547 6.93390842138343 6.83712872347718 7.05865515962322
"28" 6.1298574300211 7.17447311865448 7.42100816266115 6.61353551827283 6.30279783944184 6.5028390283394 6.39192894862827
"29" 7.04131674364051 6.93516140262336 6.68528827068543 6.67183780673507 5.98308971971213 6.65891008191787 6.62467936030775
"30" 6.93788375468694 7.14401315068553 7.14978530031244 6.8247139799629 7.36788233055167 7.36339378542511 7.26030961911498
"31" 6.46943075016132 6.29135373297367 6.04465878192891 6.00911429672893 6.08842204582256 6.70908025141863 6.19775636407216
"32" 7.64873006328147 7.29348878482007 7.29226979297482 6.85994238608935 7.0907460469606 7.63936893309004 7.48981526460018
"33" 6.66981270940297 7.12749522339986 6.92538628403438 7.25107621633236 6.28153288223779 7.01776317878018 6.84913351076713
"34" 6.99068913324097 7.66775708832694 7.58204175322784 7.15565176438902 7.09006941130349 7.40327891342119 7.65156726732808
"35" 7.07128032094487 7.12960665714098 7.07430871137903 7.42814649715576 7.15245577360291 7.40964315536591 6.79972617327126
"36" 7.59248065942177 7.12485643192353 7.16049093842889 6.68958480864344 6.64199783938494 7.76171044806434 7.34463748485875
"37" 7.48281070742821 6.65228141247362 6.64321814748801 6.82099742190895 6.25248462402898 6.82722202162351 7.57112612517817
"38" 7.01323820832969 6.9657413623313 6.96191514895766 6.51234592426286 6.80563993004892 6.76478115072854 6.84295339683532
"39" 7.05907234434973 6.61790591280436 6.61739913336492 6.85497244888652 6.68029953661467 7.13342974872421 6.59503119918963
"40" 6.34684491101114 6.63540630275333 7.03144512013919 5.9998502783237 5.64242442141089 6.68339915017102 6.19727895620289
"41" 7.50253382587003 7.38050101407511 7.09359741204984 7.07923281953713 6.88277593403673 7.17857051659664 7.35477720977548
"42" 7.36326211943514 7.5818212573225 7.48905841453325 7.12172435300608 7.03943248114512 7.7277974752498 7.34247865041421
"43" 7.5085283222048 7.82976293241843 7.41630159612011 7.22466234054035 7.64783541922545 7.59923597056625 7.13477275567165
"44" 6.88114816361594 7.68527123127878 7.13889781309512 7.14801310803896 7.07908885770925 7.33590237805416 7.37508965530928
"45" 6.94669503129069 7.05487110961365 7.33490797543358 7.17143978125013 7.17193719947684 7.06769937628114 7.53418083767938
"46" 7.04271954090034 6.25481523066441 6.53760583108263 6.56243995380049 6.85061036872286 6.94580084366993 6.2472617846076
"47" 7.54215871847992 7.77993397685543 7.06895092139521 7.54811352187442 7.19344653727755 7.14869352142501 7.33369262385709
"48" 6.11656078510505 6.31573039340081 6.43087412400376 6.57085033155246 5.85602495080783 6.36501466446242 6.75196019768693
"49" 6.84525921190134 6.05097369313532 6.50083855789223 6.0400650503434 6.50260460976948 6.25304231127148 6.4898836854399
"50" 7.66610913743899 6.89096631176828 7.16364392915483 6.92189081713062 6.62864067266672 6.65029834217208 6.78237056196703
"51" 6.45035071050329 5.60580432298431 6.88898330741701 6.32296651604478 6.35905550830698 6.54379852125966 6.7595891554548
"52" 6.86241472994501 6.69923146014626 7.15583962716027 6.86704690145519 7.03289969919727 7.2454695106384 6.83452671117765
"53" 7.69162558365932 7.31172464906494 7.28655635463011 6.94168217955006 6.74866738900102 7.0801738104071 7.6780933235065
"54" 6.91949397307958 6.44078852121016 6.8098214100496 6.4979510463691 7.24910712495539 6.87367450639707 6.71462186060011
"55" 6.38440145299133 6.62558668781088 6.66425135789882 6.28300372970802 6.60218352259808 6.45131286640393 6.84797454627397
"56" 6.5855599845013 6.47600443319765 6.35779257229703 7.10317536063554 6.7757809283342 6.49903109680329 6.53066469443843
"57" 6.7182428751822 7.22519329118594 6.9054557684606 7.24712826263654 6.63686023050527 7.11171213580542 6.97389339229746
"58" 7.8138141842305 7.35917804499311 7.21823269156988 7.51624756489327 6.80453795738165 7.26125616660043 6.92547455994615
"59" 7.18726078893214 6.42744001620529 6.31891393461879 6.56506777432752 6.42027399479238 6.8227971698642 7.09167996005424
"60" 6.60174591287615 6.6130126400677 6.58405118407435 6.31418283272368 6.45209731033355 6.84589591253969 7.04499799987625
"61" 6.55535692637834 6.97870265662394 6.67743502543582 6.88390791321742 6.86080942235422 6.02917654977216 6.46464278563966
"62" 6.19626629619878 7.16135919528139 6.64024610208929 6.55243287890369 6.78530276996341 6.9184938100217 6.83549969569089
"63" 6.98623842274782 7.03325450442296 6.9986028242561 6.97059665967736 6.9174476510712 7.79551067363866 7.06952979321927
"64" 7.09960786706256 7.10877531957986 7.31738338361192 7.48666464881001 7.62429612738526 7.6173552423396 7.39745951391812
"65" 7.69589413298215 7.1454065150387 6.90956714232137 6.87149592408276 6.84172028189078 7.31549996272028 6.81814761125721
"66" 6.64587853838752 7.1467642870905 6.77699555579197 7.17574947786613 7.11379055598292 7.21908222140988 6.66611520130697
"67" 7.08001958268263 6.9115628907692 7.03702305317228 6.44874786830201 7.4920536416949 7.03516035546482 6.66641999384979
"68" 7.4124747880944 7.14776863113992 7.57260603901827 6.95425314316438 7.16050077642643 7.33992917007221 7.57793374038133
"69" 7.34221200445052 7.93148682280133 7.16820739692401 7.3126049909753 7.17009589041169 7.76343671083803 7.13541100568555
"70" 6.68934984201892 6.32776109121976 6.91879992219096 6.43227261623311 6.70962416313515 6.88812955726586 6.32153280431566
"71" 7.51516383157421 6.78279230145336 7.20684139228011 7.18153717933404 7.64202454573033 7.69054858582122 7.62298589589951
"72" 6.98180939055754 7.44576117921766 6.45762270230244 6.57731477935428 7.16044933984507 6.75951950921218 7.21503633230414
"73" 6.91304731391474 7.20013558088386 7.23043130471774 7.67031753560618 6.86460723670142 7.42300393888833 7.554499006013
"74" 6.74067963974006 6.86908486495145 6.50637995373654 7.17446600176653 6.75128843950993 6.92801050090993 7.60317309796277
"75" 7.37436422206339 7.58420643327159 7.07587632948319 6.62709685682893 6.55550524926133 7.15221822723163 7.29998190426213
"76" 7.17624274450197 7.05541344922342 6.55090541743658 6.48116223040637 6.20680568326919 6.60135862309223 6.67539053535652
"77" 7.34750642678814 7.19746802829346 7.09735086495119 7.18419588085372 7.53227662873554 7.63034155563541 6.87189611735429
"78" 7.59632584681552 7.30626221335725 7.81287002807423 7.20539219208553 7.22427274459731 6.89975721968198 7.3548818153721
"79" 6.98498619155275 7.06256018536377 7.56648187447659 6.92665272990595 6.59517495581664 7.69870479715138 6.99480222604811
"80" 6.28245704731076 6.89739611940405 6.56702735987743 6.2030006875283 6.95166070894509 6.53624342019889 6.49373363071801
"81" 7.49897086412368 7.37033237161228 7.69490019597948 7.29565369259549 7.55639299805991 7.55071598212566 7.10085922671929
"82" 6.69089618202208 6.99695384709426 7.26419411792922 6.30055921208516 6.80555763521754 6.68525791961776 7.52985781522758
"83" 7.12927872487874 7.12719293188013 7.5801798421257 7.60816466121471 7.00126145947954 7.64214779869309 7.1854676851178
"84" 7.45908511679783 7.50999639320657 7.18969346897901 6.8732221327124 7.06903285082149 7.49760000844319 6.3492444563758
"85" 7.43910831722093 7.6271179879182 7.6293169786216 6.9459598725673 6.89429389526591 7.35196976896312 7.75491795242496
"86" 6.54715260043022 6.98845834541236 6.18206985322924 7.00088342597172 6.3598769369706 6.82889885725494 6.7292161467616
"87" 7.39133360607009 6.77775853749143 7.01157848831888 6.72273853656888 6.74391755018996 7.38219866867481 7.23099554247104
"88" 6.95237113530221 6.96288694620262 7.33704513009436 6.62974384015422 7.1005918659756 6.98638787091421 7.47498733629153
"89" 6.72080150802729 7.23423048128852 6.77796249435437 6.36736060776765 6.49338985315577 6.62653536417456 6.6282025611034
"90" 7.1752741656128 6.90735542346945 7.28522252811237 7.07777487019412 7.34709378317981 6.95612521571659 7.41454928519463
"91" 6.50145220891606 6.7183136779604 6.88311541849786 6.54173900574079 6.68981916338514 6.37882983011339 6.82821212359177
"92" 7.14102659266383 7.54723089572091 7.32789874632347 7.49633227009283 6.820508156662 7.30626703984523 7.26572007611079
"93" 6.8689359825424 6.76860543546293 7.15782541278976 6.72984988533578 6.28490295791007 6.84179514445023 6.49438514159615
