"optimal" "dWSurv_opt" "Huang_opt" "fixed00" "fixed01" "fixed10" "fixed11"
"1" 7.06444917577019 6.75307873305518 6.92062845469333 6.30901060338369 6.51667481967156 7.09573432089239 6.36736782500065
"2" 6.91718064547868 6.70350354204792 7.02255117222891 6.82168253070233 6.94552165795299 7.48335893840119 7.57298703865115
"3" 6.55220716619657 6.44266813303993 7.00270367696076 6.68857903610046 6.99079825371322 6.42428120012484 6.91402442407017
"4" 6.61602145376417 6.70441565457251 6.73714478916948 7.24831923945643 6.56168156074437 7.41869096526112 6.58577403114884
"5" 6.42217046083138 6.69530987073233 6.71257829189219 6.76307402834356 6.52428580024011 6.864382943189 6.16053412000477
"6" 7.40177477309654 7.39879622200845 7.51238823443451 7.12772765782282 7.10994190547167 7.24588922538578 7.27469314613474
"7" 7.46739850887049 7.56088299345573 7.4972785030786 6.79558588212231 7.62864848940442 7.88791134524815 7.39763047305312
"8" 7.44821490906085 7.10768563513358 7.50740627256546 7.22388396124975 7.23902435677264 7.29936049388973 7.01059752765901
"9" 6.72092124605034 5.8187394331036 6.29504773723182 6.0442846732976 6.37044664427926 6.41660795456995 6.65508435907197
"10" 7.04205562009311 6.53757464184999 6.88392261045442 7.11487706550355 6.6082614310642 6.74545115251533 6.64446566851111
"11" 6.61254713035723 5.95892147001308 6.2664957398882 6.84697900014944 6.40411281384522 6.78844092818781 6.7049289779582
"12" 7.16757793099716 6.30377501237018 7.52493277064261 6.92483056487242 6.54473294867953 6.85115841028078 6.42525242269781
"13" 7.4053363604439 7.46853335061843 7.0042675113039 7.0391600018585 6.81703498698548 7.4534401900031 7.43816386043206
"14" 7.58673861473902 7.11857020378788 6.97381569316693 7.28857452911995 7.47690134784589 7.47508525948529 7.60282475050222
"15" 6.84954564811183 6.61738603880664 6.56348613014111 6.24179755333074 6.49199811418305 6.69997388852144 6.97955269200531
"16" 7.04276915707757 7.14044313545994 7.11904988524007 6.48114786720336 6.98887936005861 7.57127823574364 6.95913722134128
"17" 7.25123484650014 7.26957364460638 7.23882080455614 7.23512663320755 7.02518384008786 7.23186162415664 6.68044426172103
"18" 6.6197835514938 6.32004818464342 6.42889295375517 6.62757952366681 6.87694313502675 6.39482703637611 6.34682560256538
"19" 7.13028934441525 7.22028282382162 6.67206050227906 7.04745779656575 6.96328827991173 7.44882510904105 7.28218530453799
"20" 6.99055682976604 6.86042296375386 7.20300248263616 6.6191733988754 6.60945869507293 7.44684403893346 6.46165742868067
"21" 6.7175032373661 7.00539121487122 7.3373956512151 6.82943006669256 7.03101488192152 7.57623832698788 7.62455264201732
"22" 6.14162115657927 6.73707934780664 6.39343739736882 6.09525791329753 6.2758310937274 6.41505028316188 6.12382374375016
"23" 6.44721919468911 5.88686246216794 6.52402066961356 6.24613934621068 6.76196267856987 6.71868973959776 6.47153146368481
"24" 7.22775376557501 6.90094341623306 7.21413669438346 7.33506955363314 7.02276164131369 7.1519617497492 7.47480369070561
"25" 7.36759256908286 7.26264787817431 7.04345336238811 7.12334290042319 7.4017828722142 7.26169304321764 6.80985719689401
"26" 7.60760121262231 7.23765892230244 7.27774358063151 7.29141005990843 7.33273996291789 7.31992341197738 7.48836269767754
"27" 7.42568007840864 6.87978862398566 7.451145822431 7.41783429971068 7.05387928143654 7.1642000230592 7.8698899109082
"28" 7.48850849172079 7.31989177716826 6.84765467794266 6.74819805682065 7.22369506279375 7.30448018933181 7.43021434089855
"29" 7.40119141581706 7.14587567340155 7.86589201162611 7.3905498513052 6.72494500700119 7.90450147007083 7.76761558932245
"30" 6.55004979084877 6.72518885229561 6.42757083442609 6.61874740253888 6.45952579840386 6.51058428328275 6.36850793714071
"31" 7.42824361904603 7.46340621057838 6.92683349634729 7.13116321250937 7.05637158026121 7.53925029414988 7.30664221782083
"32" 6.98857333132903 7.10009845398872 6.98835276548586 6.88265231825732 6.93013801890077 7.26789668386675 7.55395959555472
"33" 7.38584837596907 7.09879185122356 7.47027681065834 7.0471419149424 6.64098854823413 7.28220139600377 7.13760344781645
"34" 7.67569755197835 7.53762563724476 7.13128979701703 7.17097781741825 7.53592150322948 7.58143881539917 7.64374207732668
"35" 7.53007494270028 6.91334768288466 6.9666517730392 7.34928759905606 7.07990887183776 7.37076003430509 7.3249132705725
