"V1" "V2" "V3"
"1" 1 0.875305623471883 0.875305623471883
"2" 1 0.920398009950249 0.920398009950249
"3" 1 0.990314769975787 0.990314769975787
"4" 1 0.967336683417085 0.967336683417085
"5" 1 0.973300970873786 0.973300970873786
"6" 1 0.906091370558376 0.906091370558376
"7" 1 0.933168316831683 0.933168316831683
"8" 1 0.975728155339806 0.975728155339806
"9" 1 0.943069306930693 0.943069306930693
"10" 1 0.953316953316953 0.953316953316953
"11" 1 0.904522613065327 0.904522613065327
"12" 1 0.874698795180723 0.874698795180723
"13" 1 0.99737532808399 0.99737532808399
"14" 1 0.910485933503836 0.910485933503836
"15" 1 0.984415584415584 0.984415584415584
"16" 1 0.968369829683698 0.968369829683698
"17" 1 0.933002481389578 0.933002481389578
"18" 1 0.930412371134021 0.930412371134021
"19" 1 0.982716049382716 0.982716049382716
"20" 1 0.955 0.955
"21" 1 0.99017199017199 0.99017199017199
"22" 1 0.949748743718593 0.949748743718593
"23" 1 0.847457627118644 0.847457627118644
"24" 1 0.956852791878173 0.956852791878173
"25" 0.878 0.99501246882793 0.887780548628429
"26" 1 0.99746192893401 0.99746192893401
"27" 1 0.952020202020202 0.952020202020202
"28" 1 0.918918918918919 0.918918918918919
"29" 1 0.923684210526316 0.923684210526316
"30" 1 0.995085995085995 0.995085995085995
"31" 1 0.9296875 0.9296875
"32" 1 0.951776649746193 0.951776649746193
"33" 1 0.980295566502463 0.980295566502463
"34" 0.862 0.979848866498741 0.841309823677582
"35" 1 0.968446601941748 0.968446601941748
"36" 0.962 0.972972972972973 0.938574938574939
"37" 1 1 1
"38" 1 0.939698492462312 0.939698492462312
"39" 1 1 1
"40" 1 0.982630272952854 0.982630272952854
"41" 0.888 0.972222222222222 0.873737373737374
"42" 1 0.945 0.945
"43" 0.95 0.977215189873418 0.934177215189873
"44" 1 0.977099236641221 0.977099236641221
"45" 0.786 0.978208232445521 0.760290556900726
"46" 1 0.915167095115681 0.915167095115681
"47" 0.96 0.992481203007519 0.949874686716792
"48" 1 1 1
"49" 1 0.878345498783455 0.878345498783455
"50" 1 0.923469387755102 0.923469387755102
"51" 1 0.975728155339806 0.975728155339806
"52" 1 0.940298507462687 0.940298507462687
"53" 1 0.990361445783133 0.990361445783133
"54" 1 0.9325 0.9325
"55" 0.888 0.96029776674938 0.863523573200993
"56" 1 0.987951807228916 0.987951807228916
"57" 1 0.960835509138381 0.960835509138381
"58" 1 0.866834170854271 0.866834170854271
"59" 1 1 1
"60" 1 0.898009950248756 0.898009950248756
"61" 1 0.984924623115578 0.984924623115578
"62" 1 0.849246231155779 0.849246231155779
"63" 1 0.828009828009828 0.828009828009828
"64" 0.844 0.974226804123711 0.81701030927835
"65" 1 0.973039215686274 0.973039215686274
"66" 1 0.962216624685139 0.962216624685139
"67" 1 0.980440097799511 0.980440097799511
"68" 1 0.853904282115869 0.853904282115869
"69" 1 0.992555831265509 0.992555831265509
"70" 1 0.951653944020356 0.951653944020356
"71" 1 0.88423645320197 0.88423645320197
"72" 1 0.974747474747475 0.974747474747475
"73" 1 0.990243902439024 0.990243902439024
"74" 1 0.926582278481013 0.926582278481013
"75" 1 0.995073891625616 0.995073891625616
"76" 1 0.972772277227723 0.972772277227723
"77" 1 1 1
"78" 1 0.952618453865337 0.952618453865337
"79" 1 0.936868686868687 0.936868686868687
"80" 0.866 0.936548223350254 0.807106598984772
"81" 1 0.661538461538462 0.661538461538462
"82" 1 0.947761194029851 0.947761194029851
"83" 1 0.971014492753623 0.971014492753623
"84" 1 0.915422885572139 0.915422885572139
"85" 1 0.905852417302799 0.905852417302799
"86" 1 0.994987468671679 0.994987468671679
"87" 1 0.99501246882793 0.99501246882793
"88" 1 0.946969696969697 0.946969696969697
"89" 1 0.973958333333333 0.973958333333333
"90" 1 0.929782082324455 0.929782082324455
"91" 1 0.962311557788945 0.962311557788945
"92" 1 0.967901234567901 0.967901234567901
"93" 1 1 1
