"V1" "V2" "V3"
"1" 1 1 1
"2" 1 0.938775510204082 0.938775510204082
"3" 1 0.998727735368957 0.998727735368957
"4" 1 0.993788819875776 0.993788819875776
"5" 1 0.949742268041237 0.949742268041237
"6" 1 0.951851851851852 0.951851851851852
"7" 1 0.895910780669145 0.895910780669145
"8" 1 0.948979591836735 0.948979591836735
"9" 1 0.985203452527744 0.985203452527744
"10" 1 0.961346633416459 0.961346633416459
"11" 1 0.956896551724138 0.956896551724138
"12" 1 0.989010989010989 0.989010989010989
"13" 1 0.986111111111111 0.986111111111111
"14" 1 0.977639751552795 0.977639751552795
"15" 1 0.948914431673052 0.948914431673052
"16" 1 0.975765306122449 0.975765306122449
"17" 1 0.984146341463415 0.984146341463415
"18" 1 0.974358974358974 0.974358974358974
"19" 1 0.981935483870968 0.981935483870968
"20" 1 0.979974968710889 0.979974968710889
"21" 1 0.988943488943489 0.988943488943489
"22" 1 0.9675 0.9675
"23" 1 0.95679012345679 0.95679012345679
"24" 1 0.991293532338308 0.991293532338308
"25" 1 0.99622641509434 0.99622641509434
"26" 1 0.976070528967254 0.976070528967254
"27" 1 0.995127892813642 0.995127892813642
"28" 1 0.979721166032953 0.979721166032953
"29" 1 0.993734335839599 0.993734335839599
"30" 1 0.99017199017199 0.99017199017199
"31" 1 0.944306930693069 0.944306930693069
"32" 1 0.961442786069652 0.961442786069652
"33" 1 0.996273291925466 0.996273291925466
"34" 1 0.98636926889715 0.98636926889715
"35" 1 0.948813982521848 0.948813982521848
"36" 1 0.935162094763092 0.935162094763092
"37" 1 0.989949748743719 0.989949748743719
"38" 1 0.982587064676617 0.982587064676617
"39" 1 0.941614906832298 0.941614906832298
"40" 1 0.906862745098039 0.906862745098039
"41" 1 0.968592964824121 0.968592964824121
"42" 1 0.942428035043805 0.942428035043805
"43" 1 0.978508217446271 0.978508217446271
"44" 1 0.998751560549313 0.998751560549313
"45" 1 0.995 0.995
"46" 1 0.991150442477876 0.991150442477876
"47" 1 0.913686806411837 0.913686806411837
"48" 1 0.971974522292994 0.971974522292994
"49" 1 0.998760842627014 0.998760842627014
"50" 1 0.957658779576588 0.957658779576588
"51" 1 0.923175416133163 0.923175416133163
"52" 1 0.993710691823899 0.993710691823899
"53" 1 0.99625 0.99625
"54" 1 0.981412639405205 0.981412639405205
"55" 1 0.981203007518797 0.981203007518797
"56" 1 0.972727272727273 0.972727272727273
"57" 1 0.980988593155893 0.980988593155893
"58" 1 0.940656565656566 0.940656565656566
"59" 1 0.895131086142322 0.895131086142322
"60" 1 0.945979899497487 0.945979899497487
"61" 1 0.94327990135635 0.94327990135635
"62" 1 0.950556242274413 0.950556242274413
"63" 1 0.94080604534005 0.94080604534005
