"V1" "V2" "V3"
"1" 1 0.900497512437811 0.900497512437811
"2" 1 0.974937343358396 0.974937343358396
"3" 1 0.986215538847118 0.986215538847118
"4" 1 0.96343001261034 0.96343001261034
"5" 1 0.979002624671916 0.979002624671916
"6" 1 1 1
"7" 1 0.955828220858896 0.955828220858896
"8" 1 0.935081148564295 0.935081148564295
"9" 1 0.953459119496855 0.953459119496855
"10" 1 0.9775 0.9775
"11" NA NA NA
"12" 1 0.970112079701121 0.970112079701121
"13" 1 0.930817610062893 0.930817610062893
"14" 1 0.83397190293742 0.83397190293742
"15" 1 0.968215158924205 0.968215158924205
"16" 1 0.988888888888889 0.988888888888889
"17" 1 0.954712362301102 0.954712362301102
"18" 1 0.993909866017052 0.993909866017052
"19" 1 0.992471769134254 0.992471769134254
"20" 1 0.945979899497487 0.945979899497487
"21" 1 0.96039603960396 0.96039603960396
"22" 1 0.943467336683417 0.943467336683417
"23" 1 0.917189460476788 0.917189460476788
"24" 1 0.976426799007444 0.976426799007444
"25" 1 0.909547738693467 0.909547738693467
"26" 1 0.979874213836478 0.979874213836478
"27" 1 0.938364779874214 0.938364779874214
"28" 1 1 1
"29" 1 0.966911764705882 0.966911764705882
"30" 1 0.99618320610687 0.99618320610687
"31" 1 0.986352357320099 0.986352357320099
"32" 1 0.995127892813642 0.995127892813642
"33" 1 0.974811083123426 0.974811083123426
"34" 1 0.992583436341162 0.992583436341162
"35" 1 0.965087281795511 0.965087281795511
"36" 1 0.975703324808184 0.975703324808184
"37" 1 0.976600985221675 0.976600985221675
"38" 1 0.983132530120482 0.983132530120482
"39" 1 0.980793854033291 0.980793854033291
"40" 1 0.936788874841972 0.936788874841972
"41" 1 0.984981226533166 0.984981226533166
"42" 1 0.972636815920398 0.972636815920398
"43" 1 0.959748427672956 0.959748427672956
"44" 1 0.955752212389381 0.955752212389381
"45" 1 0.991260923845193 0.991260923845193
"46" 1 0.958490566037736 0.958490566037736
"47" 1 0.99874843554443 0.99874843554443
"48" NA NA NA
"49" 1 0.995031055900621 0.995031055900621
