"V1" "V2" "V3"
"1" 1 0.948136142625608 0.948136142625608
"2" 1 0.957943925233645 0.957943925233645
"3" 1 0.982785602503912 0.982785602503912
"4" 1 0.91324200913242 0.91324200913242
"5" 1 1 1
"6" 1 0.967689822294023 0.967689822294023
"7" 1 0.986024844720497 0.986024844720497
"8" 1 0.906153846153846 0.906153846153846
"9" 1 0.915756630265211 0.915756630265211
"10" 1 0.973354231974922 0.973354231974922
"11" 1 0.89297124600639 0.89297124600639
"12" 1 0.966183574879227 0.966183574879227
"13" 1 0.979099678456592 0.979099678456592
"14" 1 0.954113924050633 0.954113924050633
"15" 1 0.946688206785137 0.946688206785137
"16" 1 0.943307086614173 0.943307086614173
"17" 1 0.989457831325301 0.989457831325301
"18" 1 0.96513470681458 0.96513470681458
"19" 1 0.984399375975039 0.984399375975039
"20" 1 0.977848101265823 0.977848101265823
"21" 1 0.987480438184664 0.987480438184664
"22" 1 0.982998454404946 0.982998454404946
"23" 1 0.985871271585557 0.985871271585557
"24" 1 0.985436893203884 0.985436893203884
"25" 1 0.966767371601209 0.966767371601209
"26" 1 0.980152671755725 0.980152671755725
"27" 1 0.983282674772036 0.983282674772036
"28" 1 0.963076923076923 0.963076923076923
"29" 1 0.972176759410802 0.972176759410802
"30" 1 0.990639625585023 0.990639625585023
"31" 1 0.996879875195008 0.996879875195008
"32" 1 0.952978056426332 0.952978056426332
"33" 1 0.956937799043062 0.956937799043062
"34" 1 0.937308868501529 0.937308868501529
"35" 1 0.947284345047923 0.947284345047923
"36" 1 0.998373983739837 0.998373983739837
"37" 1 0.980769230769231 0.980769230769231
"38" 1 0.98116169544741 0.98116169544741
"39" 1 0.9826224328594 0.9826224328594
"40" 1 0.920886075949367 0.920886075949367
"41" 0.855 0.980213089802131 0.866057838660578
"42" 1 0.919452887537994 0.919452887537994
"43" 1 0.963665086887836 0.963665086887836
"44" 1 0.972712680577849 0.972712680577849
"45" 1 0.988853503184713 0.988853503184713
"46" 1 0.893481717011129 0.893481717011129
"47" 1 0.961180124223602 0.961180124223602
