"V1" "V2" "V3"
"1" 1 0.945812807881773 0.945812807881773
"2" 1 0.964102564102564 0.964102564102564
"3" NA NA NA
"4" 1 0.997530864197531 0.997530864197531
"5" 1 0.843137254901961 0.843137254901961
"6" 1 0.959810874704492 0.959810874704492
"7" 1 0.899244332493703 0.899244332493703
"8" 1 0.982673267326733 0.982673267326733
"9" 1 0.9321608040201 0.9321608040201
"10" 1 0.989445910290237 0.989445910290237
"11" 1 0.9 0.9
"12" 1 0.863414634146341 0.863414634146341
"13" 1 0.924050632911392 0.924050632911392
"14" 1 0.879901960784314 0.879901960784314
"15" 1 0.585677749360614 0.585677749360614
"16" 1 0.977329974811083 0.977329974811083
"17" 1 0.915816326530612 0.915816326530612
"18" 1 0.926020408163265 0.926020408163265
"19" 1 0.952020202020202 0.952020202020202
"20" 1 0.959798994974874 0.959798994974874
"21" 1 0.931818181818182 0.931818181818182
"22" 1 0.945137157107232 0.945137157107232
"23" 1 0.972361809045226 0.972361809045226
"24" 1 0.982456140350877 0.982456140350877
"25" 1 0.845036319612591 0.845036319612591
"26" 0.93 0.977272727272727 0.901515151515151
"27" 1 0.757946210268949 0.757946210268949
"28" 1 0.987277353689567 0.987277353689567
"29" 0.72 0.916455696202532 0.645569620253165
"30" 0.864 0.961734693877551 0.836734693877551
"31" 1 0.925641025641026 0.925641025641026
"32" 0.822 0.965087281795511 0.795511221945137
"33" 1 0.971291866028708 0.971291866028708
"34" 1 0.980815347721823 0.980815347721823
"35" 1 0.672413793103448 0.672413793103448
"36" 0.926 0.936274509803922 0.860294117647059
"37" 0.894 0.946700507614213 0.847715736040609
"38" 1 0.966580976863753 0.966580976863753
"39" 1 0.914572864321608 0.914572864321608
"40" 1 0.798525798525799 0.798525798525799
"41" 0.888 0.987623762376238 0.873762376237624
"42" 0.898 0.9825 0.88
"43" 1 0.845036319612591 0.845036319612591
"44" 1 0.960199004975124 0.960199004975124
"45" 1 0.870229007633588 0.870229007633588
"46" 1 0.980440097799511 0.980440097799511
"47" 1 0.91183879093199 0.91183879093199
"48" 1 0.963325183374083 0.963325183374083
"49" 1 0.967741935483871 0.967741935483871
"50" 1 0.944584382871537 0.944584382871537
"51" 1 0.796437659033079 0.796437659033079
"52" 1 0.963144963144963 0.963144963144963
"53" 1 0.915841584158416 0.915841584158416
"54" 1 0.815189873417722 0.815189873417722
"55" 1 0.977040816326531 0.977040816326531
"56" 1 0.938574938574939 0.938574938574939
"57" 1 0.890862944162436 0.890862944162436
"58" 0.852 0.91044776119403 0.76865671641791
"59" 1 0.951456310679612 0.951456310679612
"60" 1 0.99 0.99
"61" 1 0.876543209876543 0.876543209876543
"62" 1 0.894472361809045 0.894472361809045
"63" 1 0.665 0.665
"64" 1 0.904522613065327 0.904522613065327
"65" 0.958 0.907090464547677 0.87041564792176
"66" 1 0.9425 0.9425
"67" 0.878 0.835443037974684 0.726582278481013
"68" 0.922 0.748110831234257 0.680100755667506
"69" 1 0.971867007672634 0.971867007672634
"70" 1 0.941624365482233 0.941624365482233
"71" 1 0.888324873096447 0.888324873096447
"72" NA NA NA
"73" 1 0.898989898989899 0.898989898989899
"74" 1 0.967741935483871 0.967741935483871
"75" 1 0.946380697050938 0.946380697050938
"76" 1 0.914357682619647 0.914357682619647
"77" 1 0.989637305699482 0.989637305699482
"78" 1 0.958230958230958 0.958230958230958
"79" 1 0.979746835443038 0.979746835443038
"80" 1 0.982456140350877 0.982456140350877
"81" 0.94 0.992307692307692 0.930769230769231
"82" 1 0.904645476772616 0.904645476772616
"83" 1 0.843520782396088 0.843520782396088
"84" 1 0.955958549222798 0.955958549222798
"85" 1 0.948453608247423 0.948453608247423
"86" 1 0.985221674876847 0.985221674876847
"87" 0.708 0.912408759124088 0.637469586374696
"88" 1 0.904176904176904 0.904176904176904
"89" 1 0.987405541561713 0.987405541561713
"90" 1 0.990147783251232 0.990147783251232
"91" 1 0.810126582278481 0.810126582278481
"92" 1 0.9825 0.9825
"93" 1 0.861809045226131 0.861809045226131
"94" 1 0.958435207823961 0.958435207823961
"95" 1 0.947103274559194 0.947103274559194
"96" 1 0.928934010152284 0.928934010152284
"97" 0.812 0.958115183246073 0.774869109947644
"98" 1 0.9175 0.9175
"99" 1 0.96875 0.96875
"100" 1 0.936117936117936 0.936117936117936
"101" 1 0.992610837438424 0.992610837438424
"102" 1 0.906091370558376 0.906091370558376
"103" 1 0.883663366336634 0.883663366336634
"104" 0.948 0.962121212121212 0.914141414141414
"105" 1 0.884020618556701 0.884020618556701
"106" 1 1 1
"107" 1 0.820143884892086 0.820143884892086
"108" 1 0.978102189781022 0.978102189781022
"109" 0.75 0.970149253731343 0.721393034825871
"110" 0.956 0.965432098765432 0.920987654320988
"111" 0.958 0.947761194029851 0.91044776119403
"112" 1 0.867684478371501 0.867684478371501
"113" 1 0.67 0.67
"114" 1 0.948402948402948 0.948402948402948
"115" 1 0.977040816326531 0.977040816326531
"116" 0.846 0.881067961165049 0.75
"117" 1 0.928020565552699 0.928020565552699
"118" 1 0.923990498812352 0.923990498812352
"119" 1 0.805626598465473 0.805626598465473
"120" 1 0.849489795918367 0.849489795918367
"121" 1 0.91644908616188 0.91644908616188
"122" 1 0.906329113924051 0.906329113924051
"123" 1 0.950248756218905 0.950248756218905
"124" 0.772 0.882205513784461 0.669172932330827
"125" 1 0.965260545905707 0.965260545905707
"126" 1 0.919191919191919 0.919191919191919
"127" 0.61 0.974554707379135 0.610687022900763
"128" 1 0.992481203007519 0.992481203007519
"129" 1 0.920987654320988 0.920987654320988
"130" 1 0.814009661835749 0.814009661835749
"131" 1 0.982800982800983 0.982800982800983
"132" 1 0.949874686716792 0.949874686716792
"133" 1 0.865482233502538 0.865482233502538
"134" 1 0.91871921182266 0.91871921182266
"135" 1 0.9025 0.9025
"136" 0.56 0.994987468671679 0.568922305764411
"137" 1 0.954976303317536 0.954976303317536
"138" 1 0.920595533498759 0.920595533498759
"139" 0.956 0.876884422110553 0.836683417085427
"140" 1 0.864102564102564 0.864102564102564
"141" 1 0.64 0.64
"142" 1 0.934177215189873 0.934177215189873
"143" 1 0.929951690821256 0.929951690821256
"144" 1 0.942355889724311 0.942355889724311
"145" 1 0.947890818858561 0.947890818858561
"146" 1 0.971354166666667 0.971354166666667
"147" 1 0.99273607748184 0.99273607748184
"148" 1 0.918114143920596 0.918114143920596
"149" 0.988 0.908136482939633 0.89501312335958
"150" 1 0.814814814814815 0.814814814814815
"151" 1 0.914141414141414 0.914141414141414
"152" 1 0.959785522788204 0.959785522788204
"153" 1 0.908641975308642 0.908641975308642
"154" 0.75 0.945454545454545 0.706493506493507
"155" 1 0.960493827160494 0.960493827160494
"156" 1 0.876237623762376 0.876237623762376
"157" 1 0.808673469387755 0.808673469387755
"158" 0.872 0.964376590330789 0.83969465648855
"159" 0.808 0.977777777777778 0.790123456790123
"160" 1 0.975062344139651 0.975062344139651
"161" 1 0.943589743589744 0.943589743589744
"162" 1 0.963680387409201 0.963680387409201
"163" 1 0.987684729064039 0.987684729064039
"164" 1 0.897560975609756 0.897560975609756
"165" 0.844 0.801526717557252 0.67175572519084
"166" 0.928 1 0.9325
"167" 1 0.839195979899497 0.839195979899497
"168" 1 0.867007672634271 0.867007672634271
"169" 0.622 0.964824120603015 0.597989949748744
"170" 1 0.997518610421836 0.997518610421836
"171" 1 0.985330073349633 0.985330073349633
"172" 0.868 0.93298969072165 0.79639175257732
"173" 1 0.952380952380952 0.952380952380952
"174" 1 0.900485436893204 0.900485436893204
"175" 1 0.888888888888889 0.888888888888889
"176" 1 0.89405684754522 0.89405684754522
"177" 1 0.942065491183879 0.942065491183879
"178" 0.924 0.900497512437811 0.828358208955224
"179" 1 0.940594059405941 0.940594059405941
"180" 1 0.994936708860759 0.994936708860759
"181" 0.988 0.861538461538462 0.851282051282051
"182" 1 0.840506329113924 0.840506329113924
"183" 0.752 0.916666666666667 0.69949494949495
"184" 1 0.941772151898734 0.941772151898734
"185" 1 0.974811083123426 0.974811083123426
"186" 0.896 0.966019417475728 0.868932038834951
"187" 1 0.97172236503856 0.97172236503856
"188" 1 0.967171717171717 0.967171717171717
"189" 1 0.878787878787879 0.878787878787879
"190" 1 0.967254408060453 0.967254408060453
"191" 1 0.95049504950495 0.95049504950495
"192" 1 0.918987341772152 0.918987341772152
"193" 1 0.936430317848411 0.936430317848411
