"V1" "V2" "V3"
"1" 1 0.926470588235294 0.926470588235294
"2" 1 1 1
"3" 1 0.972431077694236 0.972431077694236
"4" 1 0.926395939086294 0.926395939086294
"5" 1 0.931989924433249 0.931989924433249
"6" 1 0.977040816326531 0.977040816326531
"7" 1 0.987405541561713 0.987405541561713
"8" 1 0.932367149758454 0.932367149758454
"9" 1 0.992481203007519 0.992481203007519
"10" 1 0.977611940298508 0.977611940298508
"11" 1 0.97799511002445 0.97799511002445
"12" 1 0.997422680412371 0.997422680412371
"13" 0.804 0.869791666666667 0.692708333333333
"14" 1 0.957070707070707 0.957070707070707
"15" 0.71 0.976439790575916 0.68848167539267
"16" 1 0.881909547738693 0.881909547738693
"17" 1 0.941451990632319 0.941451990632319
"18" 1 0.99746192893401 0.99746192893401
"19" 1 0.984924623115578 0.984924623115578
"20" 1 0.926108374384236 0.926108374384236
"21" 1 0.96029776674938 0.96029776674938
"22" 0.936 0.962406015037594 0.894736842105263
"23" 1 0.938461538461538 0.938461538461538
"24" 0.926 0.838383838383838 0.787878787878788
"25" 1 0.982456140350877 0.982456140350877
"26" 1 0.849104859335038 0.849104859335038
"27" 1 0.935802469135802 0.935802469135802
"28" 0.848 0.924812030075188 0.784461152882206
"29" 1 0.990267639902676 0.990267639902676
"30" 1 0.938423645320197 0.938423645320197
"31" NA NA NA
"32" 1 0.926208651399491 0.926208651399491
"33" 0.922 0.902255639097744 0.829573934837093
"34" 1 0.966265060240964 0.966265060240964
"35" 1 0.91183879093199 0.91183879093199
"36" 1 0.943444730077121 0.943444730077121
"37" 1 0.84251968503937 0.84251968503937
"38" 1 0.897058823529412 0.897058823529412
"39" 1 0.851662404092072 0.851662404092072
"40" 1 0.915841584158416 0.915841584158416
"41" 1 0.923267326732673 0.923267326732673
"42" 1 0.979949874686717 0.979949874686717
"43" 1 0.987714987714988 0.987714987714988
"44" 1 0.985074626865672 0.985074626865672
"45" 1 0.857843137254902 0.857843137254902
"46" 0.896 0.906735751295337 0.829015544041451
"47" 0.93 0.99234693877551 0.931122448979592
"48" 1 0.872395833333333 0.872395833333333
"49" 1 0.992628992628993 0.992628992628993
"50" 1 0.970731707317073 0.970731707317073
"51" 0.946 0.987244897959184 0.923469387755102
"52" 1 0.977099236641221 0.977099236641221
"53" 1 0.874074074074074 0.874074074074074
"54" 0.954 0.953727506426735 0.917737789203085
"55" 1 0.962871287128713 0.962871287128713
"56" 1 0.917274939172749 0.917274939172749
"57" 1 0.950372208436725 0.950372208436725
"58" 0.964 0.9975 0.9725
"59" 0.81 0.944020356234097 0.765903307888041
"60" 0.942 0.794486215538847 0.74937343358396
"61" 0.602 0.921717171717172 0.54040404040404
"62" 1 0.96039603960396 0.96039603960396
"63" 1 0.87467362924282 0.87467362924282
"64" 1 0.97283950617284 0.97283950617284
"65" 1 0.967254408060453 0.967254408060453
"66" 1 0.979695431472081 0.979695431472081
"67" 1 0.96 0.96
"68" 1 0.917705735660848 0.917705735660848
"69" 1 0.98034398034398 0.98034398034398
"70" 1 0.978622327790974 0.978622327790974
"71" 1 0.946564885496183 0.946564885496183
"72" 1 0.947761194029851 0.947761194029851
"73" 1 0.995169082125604 0.995169082125604
"74" 1 0.963824289405685 0.963824289405685
"75" 1 0.911111111111111 0.911111111111111
"76" 1 0.945 0.945
"77" 1 0.941489361702128 0.941489361702128
"78" 1 0.89405684754522 0.89405684754522
"79" 1 0.994962216624685 0.994962216624685
"80" 1 0.968973747016706 0.968973747016706
"81" 0.974 0.881481481481482 0.864197530864197
"82" 1 0.856435643564356 0.856435643564356
"83" 1 0.930232558139535 0.930232558139535
"84" 1 0.943444730077121 0.943444730077121
"85" 1 0.916455696202532 0.916455696202532
"86" 1 0.980952380952381 0.980952380952381
"87" 1 0.977556109725686 0.977556109725686
"88" 1 0.739130434782609 0.739130434782609
"89" 1 0.99 0.99
"90" 1 0.984886649874055 0.984886649874055
"91" 1 0.997601918465228 0.997601918465228
"92" 0.632 0.912596401028278 0.562982005141388
"93" 1 0.946153846153846 0.946153846153846
"94" 1 0.949367088607595 0.949367088607595
"95" 1 0.809069212410501 0.809069212410501
"96" 0.862 0.974874371859296 0.851758793969849
"97" 1 0.929824561403509 0.929824561403509
"98" 1 0.811735941320293 0.811735941320293
"99" 1 0.88265306122449 0.88265306122449
"100" 1 0.962593516209476 0.962593516209476
"101" 1 0.957393483709273 0.957393483709273
"102" 1 1 1
"103" 1 0.992481203007519 0.992481203007519
"104" 1 0.889434889434889 0.889434889434889
"105" 1 0.87719298245614 0.87719298245614
"106" 1 0.95320197044335 0.95320197044335
"107" 1 0.946969696969697 0.946969696969697
"108" 1 0.994936708860759 0.994936708860759
"109" 1 0.9425 0.9425
"110" 1 0.929611650485437 0.929611650485437
"111" 0.964 0.910941475826972 0.875318066157761
"112" 1 0.995145631067961 0.995145631067961
"113" 1 0.959390862944162 0.959390862944162
"114" 0.94 0.896296296296296 0.841975308641975
"115" 1 0.997435897435897 0.997435897435897
"116" 1 0.979328165374677 0.979328165374677
"117" 1 0.955223880597015 0.955223880597015
"118" 1 0.919597989949749 0.919597989949749
"119" 1 0.971496437054632 0.971496437054632
"120" 0.87 0.989637305699482 0.870466321243523
"121" 1 0.992592592592593 0.992592592592593
"122" 1 0.977329974811083 0.977329974811083
"123" 1 0.895287958115183 0.895287958115183
"124" 1 0.992592592592593 0.992592592592593
"125" 1 0.984575835475578 0.984575835475578
"126" 1 0.863861386138614 0.863861386138614
"127" 1 1 1
"128" 1 0.992307692307692 0.992307692307692
"129" 1 0.982968369829684 0.982968369829684
"130" 1 0.997555012224939 0.997555012224939
"131" 1 0.925187032418953 0.925187032418953
"132" 1 0.933333333333333 0.933333333333333
"133" 1 0.919902912621359 0.919902912621359
"134" 1 0.932668329177057 0.932668329177057
"135" 1 0.927007299270073 0.927007299270073
"136" 1 0.962593516209476 0.962593516209476
"137" 1 0.955 0.955
"138" 0.96 0.935802469135802 0.898765432098765
"139" 1 0.985611510791367 0.985611510791367
"140" 1 0.983213429256595 0.983213429256595
"141" 1 0.886255924170616 0.886255924170616
"142" 1 0.958974358974359 0.958974358974359
"143" 1 0.93 0.93
"144" 0.988 0.868686868686869 0.856060606060606
"145" 1 0.977272727272727 0.977272727272727
"146" 1 0.954430379746835 0.954430379746835
"147" 1 0.858942065491184 0.858942065491184
"148" 1 0.851010101010101 0.851010101010101
"149" 1 0.982800982800983 0.982800982800983
"150" 1 0.926650366748166 0.926650366748166
"151" 0.94 0.959390862944162 0.903553299492386
"152" 1 0.990521327014218 0.990521327014218
"153" 1 0.846560846560847 0.846560846560847
"154" 1 0.55036855036855 0.55036855036855
"155" 1 0.948905109489051 0.948905109489051
"156" 1 0.965260545905707 0.965260545905707
"157" 1 0.982456140350877 0.982456140350877
"158" 1 0.926952141057935 0.926952141057935
"159" 1 0.89556135770235 0.89556135770235
"160" 1 0.868556701030928 0.868556701030928
"161" 1 0.965174129353234 0.965174129353234
"162" 1 0.950904392764858 0.950904392764858
"163" 0.7 0.987373737373737 0.689393939393939
"164" 1 0.873684210526316 0.873684210526316
"165" 1 0.912718204488778 0.912718204488778
"166" 1 1 1
"167" 1 0.812652068126521 0.812652068126521
"168" 1 0.936386768447837 0.936386768447837
"169" 1 0.962686567164179 0.962686567164179
"170" 0.924 0.89544235924933 0.81769436997319
"171" 1 0.989821882951654 0.989821882951654
"172" 1 0.953086419753086 0.953086419753086
"173" 1 0.883211678832117 0.883211678832117
"174" 1 0.97841726618705 0.97841726618705
"175" 1 0.850961538461538 0.850961538461538
"176" 1 0.93734335839599 0.93734335839599
"177" 0.758 0.939698492462312 0.703517587939699
"178" 1 0.945679012345679 0.945679012345679
"179" 1 0.845208845208845 0.845208845208845
"180" 0.882 0.957070707070707 0.843434343434343
"181" 1 0.959390862944162 0.959390862944162
"182" 1 0.934177215189873 0.934177215189873
"183" 1 0.926121372031662 0.926121372031662
"184" 1 0.872860635696821 0.872860635696821
"185" 1 0.918781725888325 0.918781725888325
"186" 1 0.971867007672634 0.971867007672634
"187" 1 0.901041666666667 0.901041666666667
"188" 1 0.866498740554156 0.866498740554156
"189" 1 0.87719298245614 0.87719298245614
"190" 1 0.947368421052632 0.947368421052632
"191" 1 0.900485436893204 0.900485436893204
"192" 1 0.902313624678663 0.902313624678663
"193" NA NA NA
"194" 0.814 0.934306569343066 0.744525547445255
"195" 1 0.985365853658537 0.985365853658537
"196" 1 0.99748743718593 0.99748743718593
"197" 1 0.937965260545906 0.937965260545906
"198" 1 0.989873417721519 0.989873417721519
"199" 1 0.924812030075188 0.924812030075188
"200" 1 0.992682926829268 0.992682926829268
"201" 1 0.951871657754011 0.951871657754011
"202" 1 0.84578313253012 0.84578313253012
"203" 1 0.94 0.94
"204" 1 0.995180722891566 0.995180722891566
"205" 0.816 0.98469387755102 0.790816326530612
"206" 1 0.942211055276382 0.942211055276382
"207" 1 1 1
"208" 0.786 0.543814432989691 0.448453608247423
"209" 1 0.979539641943734 0.979539641943734
"210" 1 0.984732824427481 0.984732824427481
"211" 1 0.913366336633663 0.913366336633663
"212" 1 0.848130841121495 0.848130841121495
"213" 1 0.987593052109181 0.987593052109181
"214" 0.8 0.963325183374083 0.762836185819071
"215" 1 0.907928388746803 0.907928388746803
"216" 1 0.987080103359173 0.987080103359173
"217" 1 0.90547263681592 0.90547263681592
"218" 1 0.980049875311721 0.980049875311721
"219" 1 0.970223325062035 0.970223325062035
"220" 1 0.876574307304786 0.876574307304786
"221" 1 0.965968586387435 0.965968586387435
"222" 1 0.939613526570048 0.939613526570048
"223" 0.84 0.926108374384236 0.768472906403941
"224" 1 0.967254408060453 0.967254408060453
"225" 1 0.967581047381546 0.967581047381546
"226" 1 1 1
"227" 1 0.99746835443038 0.99746835443038
"228" 0.996 0.983213429256595 0.97841726618705
"229" 0.954 0.938775510204082 0.897959183673469
"230" 1 0.927860696517413 0.927860696517413
"231" 0.968 0.965 0.9475
"232" 1 0.992424242424242 0.992424242424242
"233" 1 0.922330097087379 0.922330097087379
"234" 1 0.808184143222506 0.808184143222506
"235" 1 0.81701030927835 0.81701030927835
"236" 1 0.928921568627451 0.928921568627451
"237" 1 0.964194373401535 0.964194373401535
"238" 1 0.958549222797927 0.958549222797927
"239" 1 0.947103274559194 0.947103274559194
"240" 1 0.974747474747475 0.974747474747475
"241" 1 0.927884615384615 0.927884615384615
"242" 1 0.938725490196078 0.938725490196078
"243" 1 0.951282051282051 0.951282051282051
"244" 1 0.942355889724311 0.942355889724311
"245" 1 0.937027707808564 0.937027707808564
"246" 1 0.967171717171717 0.967171717171717
