"V1" "V2"
"1" 0.526976010811625 -0.46242156785825
"2" 0.323530681619186 -0.310730851277023
"3" 0.419149143683675 -0.183289370166925
"4" 0.54143185054254 -0.738502028537933
"5" 0.426727437745763 -0.331527510265471
"6" 0.546232564018216 -0.570450674330285
"7" 0.467321341613613 -0.518485906713016
"8" 0.461863909795318 -0.428185194361305
"9" 0.468842481712104 -0.384468312058955
"10" 0.434729284420096 -0.434609219604361
"11" 0.531290483576259 -0.562269074581306
"12" 0.328297183760319 -0.464085079110017
"13" 0.338918967803754 -0.248537571431846
"14" 0.653985075848238 -0.687190998492688
"15" 0.446421404970655 -0.420210153511134
"16" 0.472180151543031 -0.603651409727243
"17" 0.431682164165931 -0.336130975987812
"18" 0.474143269578281 -0.498174619655918
"19" 0.319353413117025 -0.335719110553463
"20" 0.400342116952099 -0.24193213193082
"21" 0.344612766220663 -0.300773853764174
"22" 0.317370672160271 -0.267963666280846
"23" 0.580654517126223 -0.51115385915827
"24" 0.370521191907221 -0.354701336432122
"25" 0.483635407945082 -0.420089172263259
"26" 0.506738153204902 -0.482644793063087
"27" 0.352337827601037 -0.263610770883825
"28" 0.327800134569701 -0.172457829057618
"29" 0.346124105741337 -0.291851397489856
"30" 0.629078997447894 -0.674570250475254
"31" 0.388634425894828 -0.454914852713663
"32" 0.530354796683533 -0.425386959289747
"33" 0.409836688211264 -0.303237968059105
"34" 0.463001837206233 -0.308190451083972
"35" 0.379516460658687 -0.240888698800197
"36" 0.457734165353356 -0.437272724792881
"37" 0.477791709377644 -0.518899112512068
"38" 0.464436769000191 -0.389542305673347
"39" 0.414838603838289 -0.361839392678663
"40" 0.415437990802441 -0.445461491461508
"41" 0.432471092819281 -0.43627232827485
"42" 0.535241535848388 -0.514284701140524
"43" 0.60216668464667 -0.70538981574674
"44" 0.31574642470985 -0.327025328591532
"45" 0.450317182218666 -0.463550217693816
"46" 0.524626367270352 -0.39386613440859
"47" 0.508373191693724 -0.497822708995595
"48" 0.365376930614228 -0.220955393877628
"49" 0.240920182843185 -0.214829731788775
"50" 0.59164931501532 -0.581096300531622
"51" 0.360781167709567 -0.334033019449204
"52" 0.369683978768423 -0.43558809386232
"53" 0.49686043341836 -0.361151612485366
"54" 0.467050408664796 -0.295317010323614
"55" 0.527085554505439 -0.514879612219084
"56" 0.602891334581472 -0.6961489227334
"57" 0.454266279276686 -0.554778264015015
"58" 0.421577561110245 -0.353195103922641
"59" 0.671412508024611 -0.850799580918797
"60" 0.505008067736825 -0.445306333441425
"61" 0.492780548822525 -0.454384085934056
"62" 0.537041149513373 -0.619508595872949
"63" 0.601331250733005 -0.565647938661695
"64" 0.472563559651118 -0.626260481499887
"65" 0.33969916144862 -0.321287531234123
"66" 0.504007097308484 -0.456087938298476
"67" 0.436613615635438 -0.397732805522329
"68" 0.400584651688043 -0.340309828279006
"69" 0.549720754074705 -0.802311097527921
"70" 0.503814865732746 -0.565738323814715
"71" 0.286202431557548 -0.20731063028621
"72" 0.47457068005771 -0.588258678144044
"73" 0.50870989546742 -0.52214192778871
"74" 0.45629531386215 -0.535390103581022
"75" 0.450340341789257 -0.6003947846941
"76" 0.555082375105073 -0.46936170923104
"77" 0.396441482734795 -0.432952701575247
"78" 0.374081325046443 -0.295719400281465
"79" 0.37920061252575 -0.335958016666118
"80" 0.374107025702528 -0.33652961387131
"81" 0.445779367121531 -0.47650989431128
"82" 0.521716699069509 -0.431457078128306
"83" 0.202929127646939 -0.18593511708904
"84" 0.496201331388272 -0.517470710301618
"85" 0.353830128817604 -0.360808062291689
"86" 0.284236397030476 -0.339459509282182
"87" 0.278261721737883 -0.100195419691197
"88" 0.611729167901772 -0.56710099908637
"89" 0.347560355408297 -0.445849147672181
"90" 0.337276599774058 -0.449892051217073
"91" 0.491315221646868 -0.553544906691254
"92" 0.417379641102576 -0.315469795313397
"93" 0.465724231131095 -0.444271571138928
"94" 0.234734031385451 -0.0969934990170034
"95" 0.438513350889948 -0.417460358540719
"96" 0.334538465761198 -0.414963941660467
"97" 0.428590745296493 -0.463221184835507
"98" 0.336600735884723 -0.334879344646708
"99" 0.157356885975168 -0.0371361904353348
"100" 0.420198864172658 -0.481145057181395
"101" 0.588506074904328 -0.638751874091664
"102" 0.338233454942748 -0.233093238436427
"103" 0.450110359671637 -0.412461302003283
"104" 0.31319183193647 -0.197813842819682
"105" 0.418345109152232 -0.222322472200478
"106" 0.290503025594022 -0.186094268165372
"107" 0.265594068812418 -0.136726841434893
"108" 0.500325536650112 -0.463196344010685
"109" 0.480046206442106 -0.419122697985575
"110" 0.586903657577207 -0.692681108862374
"111" 0.45213152954597 -0.388022768015151
"112" 0.603050206077817 -0.595048548086843
"113" 0.393898927924744 -0.248375179177004
"114" 0.2720278415068 -0.152637371803286
"115" 0.505706227262456 -0.500074128274803
"116" 0.454637134515526 -0.454685241016809
"117" 0.4662082008696 -0.465861464194251
"118" 0.187157927921225 -0.165678346400379
"119" 0.336094239750735 -0.150150587381909
"120" 0.411022913021232 -0.41939651541282
"121" 0.324180433818611 -0.274608849828241
"122" 0.469645458367516 -0.601329872580359
"123" 0.534124405605201 -0.569265435122892
"124" 0.42762767182489 -0.33375711670517
"125" 0.504138382962522 -0.466533346756498
"126" 0.462371027605633 -0.335539648114039
"127" 0.296727705167702 -0.125907104081979
"128" 0.618765987796225 -0.747004459044893
"129" 0.493860030916552 -0.437831954213754
"130" NA NA
"131" 0.63097703265476 -0.644266372106196
"132" 0.361044091809502 -0.334745195832558
"133" 0.519933439270986 -0.51626307847753
"134" 0.369431311322125 -0.386045771256972
"135" 0.411264046780055 -0.224427371281993
"136" 0.310695250313902 -0.0940807042870672
"137" 0.385343538409683 -0.380426932345031
"138" 0.372305171994396 -0.349822815563255
"139" 0.565259233906556 -0.628411863359666
"140" 0.519236363442618 -0.582053102268614
"141" 0.4165067470203 -0.516620375642193
"142" 0.453291343397547 -0.414378671586166
"143" 0.346243225943817 -0.306856565874171
"144" 0.515995075068229 -0.578913082090551
"145" 0.518148263305676 -0.55994126683044
"146" 0.358358758652679 -0.327037071024405
"147" 0.407618134040563 -0.337376255882673
"148" 0.263317579961628 -0.173094854217335
"149" 0.55497253588219 -0.454056414188096
"150" 0.573573440832224 -0.625274495756513
"151" 0.407908306271123 -0.359677066696894
"152" 0.547052639122198 -0.468638278283944
"153" 0.421109109763313 -0.428669711570812
"154" 0.559790585741743 -0.50497166245363
"155" 0.40037021075982 -0.320724822032854
"156" 0.60976853700332 -0.583180704748129
"157" 0.428721616983071 -0.442217278622727
"158" 0.451870405146165 -0.319948094450102
"159" 0.295135243919192 -0.152515713875308
"160" 0.420414292095814 -0.484483643569461
"161" 0.510813379419108 -0.578189703434397
"162" 0.480160301034414 -0.567389513502995
"163" 0.368350559479693 -0.415918625351848
"164" 0.637822846655739 -0.620746245351777
"165" 0.599005009702814 -0.667748184586835
"166" 0.175978600234546 -0.0514638358743403
"167" 0.229698019666319 -0.141111184307031
"168" 0.343050243035881 -0.282059150581572
"169" 0.331424489228162 -0.178924389588535
"170" 0.401721547740816 -0.40482662052695
"171" 0.658350757988929 -0.694005130393975
"172" 0.374010467243034 -0.288909065133939
"173" 0.492080942852823 -0.671572586062958
"174" NA NA
"175" 0.239198979161391 -0.197252964731134
"176" 0.376388299803628 -0.434290994979271
"177" 0.385828715242207 -0.273540869507012
"178" 0.404657896022006 -0.362911234925423
"179" 0.473889390990101 -0.528836651421151
"180" 0.488092421585302 -0.462628652166596
"181" 0.410964416402651 -0.323519313239174
"182" 0.51034352250255 -0.474888182294411
"183" 0.309479178117107 -0.155778250560459
"184" 0.426311261145902 -0.349243140589385
"185" 0.472261437984901 -0.515825655571311
"186" 0.302855447132234 -0.211512532256451
"187" 0.362806342029302 -0.465518453278082
"188" 0.526025964361952 -0.516236415526196
"189" 0.273678360225703 -0.197202913065771
"190" 0.659905517720521 -0.659898871853544
"191" 0.424549202514247 -0.409425289064261
"192" 0.352716189228763 -0.29852587948171
"193" 0.383950012292664 -0.298759837869382
"194" 0.49150345387509 -0.52890666937378
"195" 0.439513136604921 -0.475942064866266
"196" 0.40732771157894 -0.373893724754489
"197" 0.34671064625669 -0.316718475302394
"198" 0.559183829456435 -0.697430526128224
"199" 0.311452976327229 -0.213504516858268
"200" 0.395621780847983 -0.366746319695871
"201" 0.498386435902831 -0.478305643134086
"202" 0.387940496307413 -0.315953496447388
"203" 0.471356593099962 -0.42590794892714
"204" 0.185734737398517 -0.107950269258376
"205" 0.282581795471411 -0.184016858445288
"206" 0.442845803826844 -0.277736157824456
"207" 0.474362075319045 -0.341244059073331
"208" 0.410480583066891 -0.280542079768414
"209" 0.416877126400369 -0.354150953529846
"210" 0.389708468305463 -0.251743396638327
"211" 0.368770859001405 -0.23611115150572
"212" 0.593741918600583 -0.662030749922195
"213" 0.584381531543978 -0.46302915670348
"214" 0.404089781690829 -0.388308788698265
"215" 0.274284307127603 -0.181429881688143
"216" 0.536107373038743 -0.570406275733361
"217" 0.441860238715795 -0.410709401346213
"218" 0.394372324116753 -0.407344502232684
"219" 0.265469530417536 -0.27290830701957
"220" 0.281176857393602 -0.16211851433886
"221" 0.421405121498456 -0.377246046719466
"222" 0.468601160875605 -0.32858782770243
"223" 0.473757652138781 -0.431642631715809
"224" 0.448167460776262 -0.401331470621784
"225" 0.143266737991296 0.0106543618680566
"226" 0.396783632414134 -0.38122791891646
"227" 0.368745563964614 -0.333114754147074
"228" 0.304954328502668 -0.297624059797569
"229" 0.376343119157497 -0.383943953838012
"230" 0.362889037889169 -0.351044755219985
"231" 0.545308583863633 -0.566213657254183
"232" 0.407104624140837 -0.399524149129587
"233" 0.509880357203004 -0.392974167511732
"234" 0.363279368817775 -0.266115052088733
"235" 0.557485136544973 -0.553256999231022
"236" 0.570973905673936 -0.563895901860979
"237" 0.229016478747018 -0.232131919997004
"238" 0.461530636542023 -0.537840448092859
"239" 0.538910194469423 -0.446918599389109
"240" 0.565707119584899 -0.580756079603856
"241" 0.342427321927409 -0.310135581633947
"242" 0.42586397562719 -0.391097180687423
