"V1" "V2"
"1" -0.77227219639934 0.510663330287436
"2" -0.884123330576501 0.575242709713856
"3" -0.886243123270054 0.599740903255498
"4" -0.937909578381508 0.615195481975277
"5" -0.911574615241429 0.598435008637769
"6" -0.912807343224612 0.596687386954389
"7" -0.90701418111334 0.598150618899684
"8" -0.807335918583483 0.550530954889127
"9" -0.824174362879778 0.548767448549727
"10" -0.925492841330505 0.618548644054078
"11" -0.859857766080967 0.563279906773681
"12" -0.908013953538469 0.609887870617024
"13" -0.924278571391445 0.618735519614204
"14" -0.964679988264866 0.640486678774939
"15" -0.883958575470495 0.594770752584875
"16" -0.825799395321447 0.558749807532139
"17" -0.949204599022137 0.627676214714251
"18" -0.911686429005544 0.601627005300655
"19" -0.91506172274992 0.620007791548935
"20" -1.00417066397766 0.672523238814882
"21" -0.898021430273825 0.619178572867578
"22" -0.751851393851766 0.508192781228937
"23" -0.990649027650276 0.656921862635861
"24" -0.890927824057707 0.591212536593809
"25" -0.871798520743969 0.575094531570944
"26" -0.824538302812256 0.545574933823584
"27" -0.931469410826261 0.612800755969062
"28" -0.880852911628171 0.590192735139127
"29" -0.88753403572356 0.590329490105011
"30" -0.846827049649425 0.555401634302092
"31" -0.935410934617983 0.62528901049505
"32" -0.8672697445122 0.573090853405255
"33" -0.941576441303899 0.624399861783459
"34" -0.883799376782819 0.584052217934638
"35" -0.870514956614196 0.582891224617075
"36" -0.92376935047354 0.611717354967659
"37" -0.851618722286133 0.565501451607703
"38" -0.99583192334897 0.669945349492096
"39" -0.874485156452664 0.576320053345783
"40" -0.904276100858855 0.620237376386324
"41" -0.905643565390094 0.594505804242186
"42" -0.988484475845043 0.661993930067249
"43" -0.943541522663636 0.634481692183182
"44" -0.932426504045317 0.616616814605949
"45" -0.769509463470464 0.531645055493449
"46" -0.863015777901141 0.562239528393658
"47" -0.839669293690985 0.562965038426985
"48" -0.800564709919075 0.542946235035881
"49" -0.927085125861158 0.620952949113269
"50" -0.917868742500182 0.624451973183898
"51" -0.982092575609105 0.659778601098057
"52" -0.94091343952562 0.62785763118772
"53" -0.915934566795303 0.598846085101362
"54" -0.921032476626632 0.611610892916045
"55" -0.94439730357143 0.62030336822719
"56" -0.906167537481332 0.599500115815458
"57" NA NA
"58" -0.931274376898167 0.611871529665911
"59" NA NA
"60" -0.894386943787606 0.601195764954693
"61" -0.932290634296886 0.613039939885311
"62" -0.909098346829975 0.607867645642428
"63" -0.96404208201043 0.646594161054646
"64" -0.891928141995867 0.588711371770988
"65" -0.840735511494441 0.561359127410757
"66" -0.814393691381727 0.543731119116585
"67" -0.997630683151134 0.659383619638496
"68" -0.824335110376307 0.560990054232239
"69" -0.902155764439489 0.601133549106726
"70" -0.897806399650387 0.593631508011959
"71" -0.896188529884781 0.594879736170772
"72" -0.908791791424416 0.616029917145339
"73" -0.969920421106739 0.62900661323494
"74" -0.956708580202851 0.634358986300106
"75" NA NA
"76" -0.913211179302461 0.604430512364081
"77" -0.90237039359089 0.61096117724896
"78" -0.921146281232654 0.595924547441268
"79" -0.875421806401244 0.5877962519371
"80" NA NA
"81" -0.950306596784219 0.633032401176426
"82" -0.82838864703893 0.560711547843348
"83" -1.032812981815 0.684310915148959
"84" -0.919374302495537 0.606296967696083
"85" NA NA
"86" -1.08669341103158 0.719151034194753
"87" -0.954730515603841 0.624797442332654
"88" -0.957421103474119 0.629771267245631
"89" -0.992862907831962 0.663381439694361
