"V1" "V2"
"1" -1.1367215794437 0.777813472851876
"2" -0.718737688947092 0.497084706752174
"3" -0.783539231058524 0.556076098729144
"4" -1.01931773175855 0.69080251333758
"5" -0.942073731341104 0.629977240242576
"6" -1.17850507402854 0.784863386746606
"7" -0.838314667888282 0.545900399474186
"8" -0.961319591865931 0.626984461431103
"9" -0.950617470693764 0.630509897807798
"10" -0.990941018337879 0.644897475230432
"11" -1.35807800008533 0.959728967893714
"12" -1.12007981164958 0.769049633367886
"13" -0.925457975956754 0.621627833719379
"14" -1.17441694286991 0.7721546330453
"15" -1.53623802423924 0.981746369636321
"16" -1.2453806262901 0.828179676560439
"17" -1.43760449100121 0.929325287697554
"18" -0.959094117906033 0.665723302151272
"19" -1.24174759164702 0.847816391993017
"20" -1.14631053606029 0.788318282811406
"21" -1.30500198056022 0.887986661194835
"22" -0.790469442554173 0.474916616441017
"23" -1.13115579388269 0.79336735657657
"24" -1.07977371256122 0.715907692042037
"25" -1.05104439807197 0.735932039326685
"26" -1.15532123774898 0.775086122060887
"27" -1.04517991195545 0.688046206205168
"28" -0.996110482314592 0.702942700692847
"29" -1.04663670945997 0.717501510584069
"30" -0.96084734562279 0.623662045258384
"31" -1.14986521153799 0.756912819205406
"32" -1.20848515085865 0.801334807539279
"33" -1.33171006344802 0.860758021592396
"34" -0.793873094495304 0.574528034165605
"35" -1.05451568458709 0.650254369803387
"36" -1.27873936135099 0.845905887768812
"37" -1.20601581657435 0.807650947128159
"38" -1.15635567005948 0.793732634263957
"39" -1.49161278766758 1.06533676053214
"40" -1.17462866033351 0.771062742473919
"41" -1.15592851406599 0.78019696640615
"42" -1.02872285752405 0.66175534666967
"43" -0.986474308381623 0.661176264444308
"44" -1.13585168894805 0.795635256319163
"45" -1.07192149764621 0.714365442364691
"46" -1.12905313408736 0.762268029639389
"47" -1.21025191883768 0.859013464628137
"48" -1.091040029937 0.687572512343994
"49" -1.20659187102263 0.780372268854588
"50" -1.45539308222159 0.946304978741947
"51" -1.03397352933531 0.675548496177424
"52" -1.10276029708705 0.726234708255561
"53" -1.13564623720196 0.761940394363538
"54" -0.972892648976675 0.639804982833774
"55" -1.07877459089281 0.772503305320623
"56" -0.718709895738657 0.477161530991331
"57" -1.12859917340672 0.721537472634949
"58" -1.20699034291492 0.813072447786672
"59" -1.28007357238367 0.827577326027513
"60" -1.10977718710708 0.742785759816499
"61" -0.948389736306459 0.6149800692673
"62" -1.10816372293377 0.743243697350834
"63" -1.40894478341901 0.970664069386902
"64" -1.0694617795636 0.721050076161379
"65" -1.17052183312513 0.787575779370572
"66" -0.863263416372536 0.588689085965604
"67" -0.879091544864289 0.60139849920584
"68" -1.23808391220414 0.855522529945492
"69" -1.352287529623 0.870830960913615
"70" -1.37465937574711 0.940652873667914
"71" -1.20612819513685 0.843209543751168
"72" -1.23300317241919 0.803932322289786
"73" -1.18561835112247 0.83406982220836
"74" -0.977958266739255 0.62015769044094
"75" -1.28146251017627 0.886856216830588
"76" -1.22853744595635 0.828465598381878
"77" -1.06020622971596 0.675208684774378
"78" -1.10387295396085 0.73230978261168
"79" -1.14984810712744 0.716927095268946
"80" -1.23795527323378 0.830762823937348
"81" NA NA
"82" -1.03524795941295 0.709490096710436
"83" -0.915852451465179 0.607889825162596
"84" -1.48743250467765 0.99105391677584
"85" -1.2033192821174 0.803847674374909
"86" -1.39913509158536 1.01306219563473
"87" -1.07761946173768 0.706707143619708
"88" -1.1585087808145 0.746715196000438
"89" -0.874135840224753 0.607879992141994
"90" -1.02154698047267 0.700664816583334
"91" -1.20995033406313 0.792754902469255
"92" -1.02366524568538 0.676541748173024
"93" -1.02550597615521 0.720749838253768
"94" -1.04557688392358 0.699753032877385
"95" -1.34230807487061 0.892936155749083
"96" -1.28876337308296 0.874876424077632
"97" -1.10830982315206 0.78423203490269
"98" -1.33359204783308 0.894844693417282
"99" -1.02865343486934 0.711429031893254
"100" -1.36947273351016 0.920105668749811
"101" -1.2050394351825 0.787288714295013
"102" -1.41147642423553 0.920113676248809
"103" -1.17762469481585 0.773504177645296
"104" -0.996263734069856 0.664098054365733
"105" -0.839148597735824 0.577593984016578
"106" -1.04675589741798 0.698212879300475
"107" -1.22578083691994 0.820206115303154
"108" -0.922645091920236 0.598478888487209
"109" -1.05966385409864 0.700699929144416
"110" -1.09600343220107 0.744403581945683
"111" -1.05946399832213 0.682830738597919
"112" -1.2919880580488 0.895278076261843
"113" -1.34349073250137 0.861928373633881
"114" -1.32130681434172 0.868320752063102
"115" -0.857554561433665 0.568184583844229
"116" -1.33324540996032 0.866745100621968
"117" -1.40849595104497 0.90481644832601
"118" -1.35089238427737 0.883470597933435
"119" -0.872203202562989 0.603118621320412
"120" -1.14667519199782 0.80591836985217
"121" -0.76098792660221 0.541068195616564
"122" -1.24898576921148 0.8369836142999
"123" NA NA
"124" -1.46707036827111 0.982049739234948
"125" -0.906790483356976 0.639569079273796
"126" -1.47756813363922 1.01335746472593
"127" -0.91591090795422 0.64844545456882
"128" -1.21144721216777 0.814466762328777
"129" -1.30943718963845 0.898548591733403
"130" -1.51695000437837 1.04030381118651
"131" -1.13155134459844 0.740398038889577
"132" -1.24245200443656 0.802555288636095
"133" -0.896768617035122 0.613703931953015
"134" -1.40548050112046 0.9250832562898
"135" -1.08106317136628 0.733028145497576
"136" -1.27143912172892 0.837446986463015
"137" -1.23771156857917 0.854673627538236
"138" -0.995643556857899 0.689951239416773
"139" -0.856387537928574 0.61729234654606
"140" -1.30234633418077 0.913310273412712
"141" -1.19470388673205 0.822586863149967
"142" -1.05938228815726 0.730444398070387
"143" -1.03573032874693 0.704100422577723
"144" -0.991219202541396 0.656738037562694
"145" -1.36000406112324 0.919206150347184
"146" -1.11414834171107 0.725765823649407
"147" -1.29186654460452 0.862112131136303
"148" -1.10081502678491 0.750476140821677
"149" -1.1814277651906 0.808308756336234
"150" -0.811463901161929 0.523005925103557
"151" -1.33388906507532 0.908947135098529
"152" -1.15639059231518 0.732154479957093
"153" -1.09461117291317 0.752029745125723
"154" -1.12920868302984 0.741584560244851
"155" -1.18290118083037 0.790463566585377
"156" -0.885257285454528 0.575844107551218
"157" -1.28031716448492 0.897018239988025
"158" -1.12813715976676 0.766704981994469
"159" -1.24619998049712 0.866702071712713
"160" -1.24472569404669 0.813856304755199
"161" -1.0299232196932 0.642551882144276
"162" -1.12070173305214 0.804682309206893
"163" -1.02666209017933 0.68533358285543
"164" -1.15117680988113 0.758639543995433
"165" -1.30008714517414 0.913037228418684
"166" -1.23657898907188 0.856160520905813
"167" -0.852231918088602 0.542278970328367
"168" -1.13550548401999 0.791076869841335
"169" -0.791216829983862 0.54025229278146
"170" -0.892978220990714 0.607761942197874
"171" -1.01083283157773 0.657759685362704
"172" -1.03759429610705 0.707561117560035
"173" -1.03026090092078 0.720132809087893
